stripe_customer_id,user_id,email,country,created_at,delinquent,currency,default_payment_method
cus_4cc5036e48a349,usr_03775,grace.young64@startup.ai,United States,2025-02-21,False,usd,card
cus_0bb6b849e95a4f,usr_03777,lily.nelson93@gmail.com,France,2025-02-21,False,usd,card
cus_1fea79d18e924a,usr_03779,jessica.thompson36@outlook.com,United States,2025-02-21,False,usd,bank_transfer
cus_03a9f3312b6947,usr_03782,aaron.scott54@yahoo.com,Netherlands,2025-02-22,False,usd,card
cus_6236f8580dff42,usr_03784,mary.roberts61@works.io,France,2025-02-22,False,usd,card
cus_385e0c388dbf42,usr_03788,john.green23@digital.com,United States,2025-02-22,False,usd,bank_transfer
cus_6a6b33de9e9e42,usr_03790,elizabeth.reyes6@digital.com,United States,2025-02-22,False,usd,card
cus_5636ee7baa544a,usr_03791,aaron.kumar41@digital.com,United States,2025-02-22,False,usd,bank_transfer
cus_17d497b205e14c,usr_03794,abigail.wilson44@techcorp.com,United States,2025-02-23,False,usd,bank_transfer
cus_1ad22c45c27640,usr_03801,lucas.harris92@works.io,Germany,2025-02-23,True,usd,bank_transfer
cus_5b006349b68145,usr_03804,jennifer.patel46@startup.ai,United States,2025-02-24,False,usd,bank_transfer
cus_984adc7d268948,usr_03805,joseph.roberts18@ventures.co,United States,2025-02-24,False,usd,card
cus_2d07a528785b41,usr_03806,victoria.miller26@labs.dev,United States,2025-02-25,False,usd,bank_transfer
cus_1bd6c30282ac43,usr_03808,noah.carter33@ventures.co,United States,2025-02-25,True,usd,card
cus_8f9a9000b9f949,usr_03813,robert.carter43@techcorp.com,United Kingdom,2025-02-25,False,usd,bank_transfer
cus_de087f3fc3164a,usr_03815,joseph.miller36@company.io,United States,2025-02-25,False,usd,card
cus_a374b0bfa45848,usr_03816,aiden.chen65@techcorp.com,United States,2025-02-25,False,usd,bank_transfer
cus_6ef1c6597bb341,usr_03822,oliver.johnson25@techcorp.com,United States,2025-02-26,False,usd,bank_transfer
cus_7d3639d0687643,usr_03825,lucas.davis3@startup.ai,United States,2025-02-26,False,usd,bank_transfer
cus_52e514b57cec4d,usr_03827,aaron.mitchell66@yahoo.com,United States,2025-02-26,False,usd,bank_transfer
cus_ff6decf05f0445,usr_03833,victoria.reyes48@outlook.com,UAE,2025-02-27,True,usd,card
cus_b3c30bee5a114b,usr_03835,justin.baker64@works.io,Germany,2025-02-28,False,usd,bank_transfer
cus_2677025dae8c46,usr_03839,isabella.roberts81@techcorp.com,United States,2025-02-28,False,usd,bank_transfer
cus_bffc7cc484af44,usr_03842,john.king32@company.io,United States,2025-02-28,False,usd,bank_transfer
cus_ce0f94f9323a4c,usr_03844,joseph.wang31@startup.ai,Germany,2025-03-01,False,usd,bank_transfer
cus_1a2f8f58cd6842,usr_03846,linda.nelson2@ventures.co,United States,2025-03-01,True,usd,card
cus_76e4de4b3a2844,usr_03847,harper.garcia77@ventures.co,Germany,2025-03-01,False,usd,bank_transfer
cus_f9316491b4fb40,usr_03848,jackson.nguyen55@labs.dev,United States,2025-03-01,False,usd,bank_transfer
cus_f4bba665d43c44,usr_03851,mason.martin47@works.io,United States,2025-03-01,False,usd,bank_transfer
cus_3bc7e6d4f05743,usr_03854,sarah.allen47@techcorp.com,United States,2025-03-02,False,usd,bank_transfer
cus_afd1f9b7a51a4c,usr_03860,mia.white70@company.io,United Kingdom,2025-03-03,False,usd,bank_transfer
cus_a7e3dd5cbaed45,usr_03862,kevin.young39@outlook.com,United States,2025-03-03,False,usd,bank_transfer
cus_a6ad282d0aeb47,usr_03863,tyler.baker55@labs.dev,United States,2025-03-03,False,usd,card
cus_a78340019bf94f,usr_03864,richard.smith10@outlook.com,United States,2025-03-03,False,usd,bank_transfer
cus_bab6abd58bc547,usr_03866,charles.singh77@outlook.com,United States,2025-03-03,False,usd,card
cus_24a234157cc140,usr_03869,natalie.johnson71@ventures.co,United States,2025-03-03,False,usd,bank_transfer
cus_093d893244aa42,usr_03871,joseph.adams98@outlook.com,United States,2025-03-03,False,usd,bank_transfer
cus_eebb2d4da1b54a,usr_03873,liam.reyes9@techcorp.com,United States,2025-03-04,False,usd,card
cus_8fc220c74d5640,usr_03875,william.singh62@techcorp.com,United States,2025-03-04,False,usd,card
cus_46ae7736c0384e,usr_03885,madison.nelson77@ventures.co,United States,2025-03-04,False,usd,card
cus_80e9b1f463184c,usr_03886,isabella.white10@works.io,Sweden,2025-03-05,False,usd,bank_transfer
cus_a1bf8b646cdd46,usr_03887,chloe.white83@digital.com,Italy,2025-03-05,False,usd,bank_transfer
cus_9581e8a53c654b,usr_03888,ethan.chen15@gmail.com,United States,2025-03-05,False,usd,bank_transfer
cus_84da64b372b54b,usr_03892,oliver.williams89@techcorp.com,United States,2025-03-05,False,usd,card
cus_653929bebb514b,usr_03893,jessica.patel46@digital.com,United States,2025-03-05,False,usd,card
cus_114684891e4f49,usr_03900,amelia.adams77@digital.com,United States,2025-03-06,False,usd,bank_transfer
cus_68d5ef0a8f294a,usr_03902,michael.king7@company.io,United States,2025-03-06,False,usd,bank_transfer
cus_c100da6968644d,usr_03903,lily.patel85@works.io,Brazil,2025-03-06,False,usd,card
cus_00cde6d9039545,usr_03904,ryan.nguyen47@techcorp.com,United States,2025-03-06,True,usd,bank_transfer
cus_efae4464104a4c,usr_03905,sophia.wilson72@gmail.com,United States,2025-03-06,False,usd,card
cus_daab2c9159524c,usr_03906,nathan.thomas62@labs.dev,United States,2025-03-06,False,usd,bank_transfer
cus_c63dfc6476604e,usr_03907,ryan.garcia66@ventures.co,United States,2025-03-06,False,usd,card
cus_e1b701edc38f4c,usr_03908,tyler.white61@digital.com,United States,2025-03-06,False,usd,bank_transfer
cus_d51dcd81691b41,usr_03910,joseph.young40@yahoo.com,United States,2025-03-07,False,usd,card
cus_d5428374872145,usr_03911,david.anderson89@outlook.com,United States,2025-03-07,False,usd,card
cus_b92dc99a29e64c,usr_03912,tyler.harris87@ventures.co,United States,2025-03-07,False,usd,card
cus_484c1dfecc4c4e,usr_03913,eric.martin40@startup.ai,United States,2025-03-07,False,usd,card
cus_2535dd852cda47,usr_03918,robert.wright2@techcorp.com,United States,2025-03-08,False,usd,card
cus_b0226d14c34848,usr_03923,hannah.jackson41@ventures.co,United States,2025-03-08,False,usd,bank_transfer
cus_8f938829c81443,usr_03924,david.kim82@gmail.com,Canada,2025-03-08,False,usd,bank_transfer
cus_5630283a7b8642,usr_03930,david.singh53@techcorp.com,United States,2025-03-09,False,usd,card
cus_71b81fdc0f4643,usr_03934,joseph.lee80@ventures.co,United States,2025-03-09,False,usd,card
cus_e13ff3502f7b4c,usr_03935,liam.wright35@labs.dev,United States,2025-03-10,False,usd,bank_transfer
cus_5b38ee674b3b4c,usr_03936,adam.johnson98@yahoo.com,Australia,2025-03-10,False,usd,bank_transfer
cus_006027ac894b4b,usr_03938,james.martin55@digital.com,Brazil,2025-03-10,False,usd,card
cus_055bf2a7ca324f,usr_03943,ethan.baker58@ventures.co,Netherlands,2025-03-11,True,usd,bank_transfer
cus_2955b99c068149,usr_03944,elijah.nguyen3@labs.dev,United States,2025-03-11,False,usd,card
cus_43a469d4070840,usr_03946,nathan.thompson11@outlook.com,Brazil,2025-03-11,False,usd,bank_transfer
cus_e9490dc18e1e4b,usr_03947,grace.chen14@labs.dev,United States,2025-03-11,False,usd,bank_transfer
cus_7570cd59d6ec4e,usr_03948,lucas.scott94@ventures.co,United States,2025-03-11,False,usd,card
cus_cb80220fb8af44,usr_03952,evelyn.carter3@startup.ai,Singapore,2025-03-12,False,usd,bank_transfer
cus_6fb352301b874c,usr_03957,victoria.martin55@labs.dev,France,2025-03-12,False,usd,bank_transfer
cus_28d037d2e4a448,usr_03958,nathan.allen81@outlook.com,Italy,2025-03-12,False,usd,bank_transfer
cus_4744f49f8b5546,usr_03959,jackson.young72@ventures.co,Canada,2025-03-12,True,usd,bank_transfer
cus_869cff67a68646,usr_03960,richard.king3@company.io,France,2025-03-12,False,usd,card
cus_43a36052e6024e,usr_03966,karen.young34@digital.com,United States,2025-03-13,False,usd,card
cus_d3471bfde26141,usr_03968,kevin.taylor48@company.io,United States,2025-03-13,False,usd,bank_transfer
cus_af29e08a3d7c4d,usr_03978,nathan.patel46@labs.dev,United States,2025-03-14,False,usd,bank_transfer
cus_5c43a0a13c604b,usr_03979,elijah.mitchell39@company.io,United States,2025-03-14,False,usd,bank_transfer
cus_e92285e3ba054c,usr_03981,patricia.williams36@digital.com,United States,2025-03-14,False,usd,card
cus_39e01c266ebe42,usr_03982,olivia.adams20@works.io,United States,2025-03-14,False,usd,bank_transfer
cus_3874858af4584e,usr_03983,charles.thompson68@company.io,United States,2025-03-14,False,usd,bank_transfer
cus_4eac2b5ca16548,usr_03986,sarah.roberts95@digital.com,United States,2025-03-15,False,usd,bank_transfer
cus_0ce90cd6458e40,usr_03988,robert.garcia65@digital.com,UAE,2025-03-15,False,usd,bank_transfer
cus_4ebdb62c012b47,usr_03989,eric.adams12@outlook.com,United States,2025-03-15,False,usd,bank_transfer
cus_77fcf4de7d9c45,usr_03998,adam.patel69@digital.com,United States,2025-03-16,False,usd,card
cus_664c42772aed42,usr_04000,richard.garcia5@ventures.co,Netherlands,2025-03-16,False,usd,card
cus_fccf9fd30b3a40,usr_04001,logan.martin76@works.io,United States,2025-03-16,False,usd,card
cus_0d9fa165041d4f,usr_04003,victoria.allen25@gmail.com,United States,2025-03-16,False,usd,bank_transfer
cus_278774055c284c,usr_04005,lucas.harris69@outlook.com,United States,2025-03-16,False,usd,bank_transfer
cus_391f3b47ac9c44,usr_04018,evelyn.green98@company.io,Brazil,2025-03-18,True,usd,card
cus_78ec1b5f0a2149,usr_04020,lucas.jackson12@outlook.com,United States,2025-03-18,False,usd,card
cus_4e3ef59d9e284d,usr_04022,noah.jackson42@outlook.com,United States,2025-03-19,False,usd,bank_transfer
cus_9ed8186dd9ca49,usr_04029,karen.garcia3@outlook.com,UAE,2025-03-20,False,usd,card
cus_294ba1f3bd8345,usr_04032,brandon.davis19@works.io,United States,2025-03-20,False,usd,card
cus_ffd8a43ea9aa44,usr_04034,hannah.baker19@ventures.co,Singapore,2025-03-20,False,usd,bank_transfer
cus_ba97b04b557346,usr_04036,harper.harris64@startup.ai,United States,2025-03-20,False,usd,bank_transfer
cus_9913f5f517de4f,usr_04038,patricia.roberts44@works.io,United States,2025-03-20,False,usd,card
cus_557ed72b7c2c41,usr_04039,madison.wilson72@company.io,United States,2025-03-20,False,usd,card
cus_1c4b90fe816745,usr_04043,aiden.johnson34@yahoo.com,United States,2025-03-20,True,usd,bank_transfer
cus_5f90bc01e13d42,usr_04049,charlotte.singh45@ventures.co,Spain,2025-03-21,False,usd,bank_transfer
cus_89d8a69adde344,usr_04051,patricia.nelson76@yahoo.com,United States,2025-03-21,False,usd,card
cus_c663ff1d86964f,usr_04056,charles.jones34@outlook.com,UAE,2025-03-22,True,usd,bank_transfer
cus_97c9d6e177ca4e,usr_04057,madison.brown40@company.io,United States,2025-03-22,False,usd,bank_transfer
cus_cc3a036ef16f47,usr_04061,adam.chen49@startup.ai,United States,2025-03-23,False,usd,bank_transfer
cus_7cbf4001ec064c,usr_04062,david.green21@yahoo.com,Spain,2025-03-23,True,usd,card
cus_910282c8a28f42,usr_04063,emily.wang68@outlook.com,United States,2025-03-23,False,usd,bank_transfer
cus_d248e2a6805842,usr_04071,thomas.wang88@outlook.com,France,2025-03-23,False,usd,bank_transfer
cus_18482fed4d5148,usr_04072,hannah.young55@yahoo.com,Netherlands,2025-03-23,False,usd,card
cus_a1cafd34eddf4e,usr_04076,tyler.davis68@labs.dev,Brazil,2025-03-24,False,usd,bank_transfer
cus_29cef741848e44,usr_04077,aaron.smith27@digital.com,United States,2025-03-24,False,usd,bank_transfer
cus_8d06959227344e,usr_04078,adam.thomas51@outlook.com,United States,2025-03-24,False,usd,bank_transfer
cus_f0b1b79ae6ea4a,usr_04079,jennifer.king23@yahoo.com,Brazil,2025-03-24,False,usd,card
cus_14f0a97ac02940,usr_04084,natalie.allen43@outlook.com,United Kingdom,2025-03-24,False,usd,bank_transfer
cus_8b6e881ea6014e,usr_04088,elijah.carter96@techcorp.com,Italy,2025-03-25,False,usd,card
cus_b67f5498e3b64d,usr_04090,richard.adams74@digital.com,United States,2025-03-25,False,usd,card
cus_3910476531c348,usr_04094,emma.king21@outlook.com,Germany,2025-03-26,False,usd,card
cus_1134dd56169841,usr_04096,jackson.moore1@ventures.co,United States,2025-03-26,False,usd,card
cus_3e6e73e9a52540,usr_04099,robert.taylor39@techcorp.com,UAE,2025-03-27,False,usd,card
cus_8ecd3490fa0c46,usr_04102,thomas.mitchell49@startup.ai,Netherlands,2025-03-27,False,usd,bank_transfer
cus_6b5d95862b3d44,usr_04104,ryan.white99@company.io,United States,2025-03-28,False,usd,card
cus_4ddf48462e2a47,usr_04108,logan.davis15@gmail.com,United States,2025-03-28,False,usd,card
cus_75d3d90c0c774b,usr_04110,joseph.jones62@works.io,United States,2025-03-28,False,usd,bank_transfer
cus_2df487a70c9044,usr_04111,noah.green52@startup.ai,Sweden,2025-03-28,False,usd,card
cus_cc9a64a625ce46,usr_04117,patricia.taylor81@techcorp.com,Italy,2025-03-29,False,usd,card
cus_6d22d6c628414a,usr_04118,mason.anderson95@company.io,United States,2025-03-29,False,usd,card
cus_996484a886f740,usr_04119,james.allen14@labs.dev,United States,2025-03-29,False,usd,card
cus_f77a5ad4956c4c,usr_04120,grace.nguyen33@outlook.com,Spain,2025-03-29,False,usd,card
cus_5fa2376c8c8347,usr_04121,oliver.kumar16@techcorp.com,United States,2025-03-29,False,usd,bank_transfer
cus_8ca690aa4a0044,usr_04123,karen.green16@gmail.com,United States,2025-03-29,False,usd,card
cus_7924cdc08c0447,usr_04124,evelyn.baker10@gmail.com,United States,2025-03-30,False,usd,card
cus_ba42f71f95864b,usr_04126,harper.moore70@labs.dev,India,2025-03-30,False,usd,bank_transfer
cus_d638b9b1777a41,usr_04128,harper.martin55@digital.com,Italy,2025-03-30,False,usd,card
cus_8fe6a98ba9394b,usr_04129,kevin.martin55@company.io,United States,2025-03-30,True,usd,card
cus_ba02ffa1cea546,usr_04130,tyler.scott6@ventures.co,Sweden,2025-03-31,False,usd,bank_transfer
cus_c7ed7c54b08b4d,usr_04132,justin.garcia45@company.io,United States,2025-03-31,False,usd,card
cus_dc84012548374f,usr_04135,joseph.carter41@company.io,United States,2025-03-31,False,usd,bank_transfer
cus_4654f21d5d0646,usr_04137,ella.smith87@labs.dev,United States,2025-03-31,False,usd,card
cus_de67b126ffe946,usr_04140,brandon.nguyen19@outlook.com,United States,2025-03-31,False,usd,bank_transfer
cus_235ebbbd031c45,usr_04143,brandon.baker75@outlook.com,United States,2025-04-01,False,usd,card
cus_43f3f19a5c3847,usr_04145,ella.king49@techcorp.com,France,2025-04-01,False,usd,bank_transfer
cus_0d6eeb16278e4d,usr_04157,ethan.taylor62@gmail.com,Australia,2025-04-02,False,usd,card
cus_76f355af561449,usr_04158,mia.jones13@yahoo.com,United States,2025-04-02,False,usd,card
cus_f786c9863d2c4e,usr_04159,karen.wang51@works.io,Italy,2025-04-02,False,usd,card
cus_54500fdbb2e34b,usr_04161,john.harris39@ventures.co,United States,2025-04-02,False,usd,card
cus_055f10b08eda44,usr_04162,thomas.flores39@labs.dev,United States,2025-04-03,False,usd,bank_transfer
cus_2ba31c51b88d48,usr_04163,elijah.garcia42@gmail.com,United States,2025-04-03,False,usd,bank_transfer
cus_b04ba91c93bd47,usr_04165,james.harris44@yahoo.com,United States,2025-04-03,False,usd,card
cus_f82ff5d14c1642,usr_04166,elijah.mitchell71@outlook.com,United States,2025-04-03,False,usd,card
cus_94d6454c542a46,usr_04167,nathan.green25@outlook.com,Sweden,2025-04-03,False,usd,card
cus_d95b5d56cbe54c,usr_04172,olivia.moore78@yahoo.com,United Kingdom,2025-04-04,True,usd,bank_transfer
cus_faf85bcad70445,usr_04178,harper.wright82@works.io,United States,2025-04-04,False,usd,card
cus_4f4b69fe49cb4c,usr_04184,ryan.lee31@company.io,Australia,2025-04-06,False,usd,card
cus_1503c84769bd45,usr_04185,aiden.thompson59@works.io,United States,2025-04-06,True,usd,bank_transfer
cus_e166e15b171b49,usr_04186,nathan.carter50@gmail.com,United States,2025-04-06,False,usd,bank_transfer
cus_c8dc92a9a8d646,usr_04187,charles.king87@labs.dev,UAE,2025-04-06,True,usd,bank_transfer
cus_5a76cc258bb34d,usr_04189,sarah.nguyen43@labs.dev,United States,2025-04-06,False,usd,card
cus_47c303331ac24b,usr_04190,victoria.wright39@gmail.com,United States,2025-04-06,False,usd,bank_transfer
cus_9526e8b133864c,usr_04191,harper.allen15@company.io,Spain,2025-04-06,False,usd,card
cus_ad50c3c3f39e4d,usr_04193,john.roberts75@startup.ai,Singapore,2025-04-06,False,usd,card
cus_707e80963a6d41,usr_04194,isabella.davis7@outlook.com,United States,2025-04-06,False,usd,bank_transfer
cus_d243b548ef614b,usr_04195,ethan.allen87@techcorp.com,France,2025-04-06,False,usd,bank_transfer
cus_6e3aa76fa95d46,usr_04197,david.baker65@techcorp.com,Canada,2025-04-07,False,usd,card
cus_2ef78acfa4a447,usr_04198,kevin.johnson2@digital.com,United States,2025-04-07,False,usd,bank_transfer
cus_9c4e7356a7324c,usr_04199,kevin.baker95@startup.ai,Italy,2025-04-07,False,usd,card
cus_7922a738404a4a,usr_04201,natalie.nelson80@gmail.com,Netherlands,2025-04-07,False,usd,card
cus_fec9c380fb7845,usr_04205,michael.wilson23@ventures.co,Sweden,2025-04-07,False,usd,card
cus_952a07ec2acb49,usr_04208,aaron.harris49@techcorp.com,United States,2025-04-08,False,usd,card
cus_27c8b3d8a1204a,usr_04209,adam.johnson34@digital.com,United States,2025-04-08,False,usd,card
cus_a40bbc7c2b0c48,usr_04211,liam.mitchell18@startup.ai,Netherlands,2025-04-08,False,usd,bank_transfer
cus_d8b3de38f65049,usr_04212,robert.wilson62@company.io,France,2025-04-08,False,usd,card
cus_b6dbb1f9da804a,usr_04218,aiden.carter70@labs.dev,Sweden,2025-04-08,False,usd,card
cus_0e295015f04d4e,usr_04219,abigail.thomas93@company.io,United States,2025-04-08,False,usd,card
cus_1e16c02e6a5d42,usr_04225,oliver.adams15@techcorp.com,United States,2025-04-09,False,usd,card
cus_808d92d6ac0848,usr_04226,jessica.jackson72@works.io,United States,2025-04-09,False,usd,bank_transfer
cus_baef02bef95042,usr_04228,jackson.kumar88@startup.ai,United States,2025-04-09,False,usd,bank_transfer
cus_05083976309f45,usr_04230,charles.green51@outlook.com,United States,2025-04-10,False,usd,bank_transfer
cus_5d596bb0fb0940,usr_04233,kevin.kim22@techcorp.com,France,2025-04-10,False,usd,card
cus_3eedc1ba2de245,usr_04235,eric.wang2@company.io,United States,2025-04-11,False,usd,card
cus_051fd888a26a42,usr_04240,ryan.roberts47@outlook.com,United States,2025-04-11,False,usd,card
cus_0da971f8533544,usr_04242,james.flores10@startup.ai,United States,2025-04-12,False,usd,bank_transfer
cus_28e4ff7a13e94a,usr_04243,patricia.davis93@works.io,Germany,2025-04-12,False,usd,card
cus_914b2dff282b4c,usr_04244,joseph.harris58@digital.com,United States,2025-04-12,False,usd,card
cus_ac53fd90cb2744,usr_04246,emma.wang16@startup.ai,United States,2025-04-12,False,usd,bank_transfer
cus_9212fe0a867549,usr_04252,eric.mitchell91@ventures.co,United States,2025-04-13,False,usd,card
cus_ae0b4d6ed8694f,usr_04255,elijah.baker15@labs.dev,United States,2025-04-13,False,usd,card
cus_cd814efe6e9743,usr_04259,ryan.johnson37@digital.com,United States,2025-04-14,False,usd,card
cus_35825d04cb2a44,usr_04263,john.reyes81@techcorp.com,United States,2025-04-14,False,usd,bank_transfer
cus_5de835c33a8e48,usr_04264,kevin.wright31@labs.dev,United States,2025-04-15,True,usd,bank_transfer
cus_6c2da351354c40,usr_04265,ella.roberts51@yahoo.com,United States,2025-04-15,False,usd,bank_transfer
cus_ad448608dc9a4b,usr_04273,john.jackson73@digital.com,United States,2025-04-16,False,usd,card
cus_aac5a6f3a2c44f,usr_04275,nathan.allen58@yahoo.com,United States,2025-04-16,False,usd,card
cus_deffaa4e5c8043,usr_04282,jessica.singh32@company.io,United States,2025-04-16,False,usd,bank_transfer
cus_90e689351c734b,usr_04283,thomas.wright7@company.io,United States,2025-04-16,False,usd,card
cus_7f2e0d45d3014a,usr_04285,ryan.kim92@company.io,France,2025-04-17,False,usd,card
cus_c7464bfe3cd04d,usr_04286,john.martin6@startup.ai,United States,2025-04-17,False,usd,card
cus_a5151a4172f149,usr_04287,patricia.wilson42@yahoo.com,United States,2025-04-17,False,usd,bank_transfer
cus_e2584949e61c44,usr_04288,lucas.garcia42@startup.ai,United States,2025-04-17,False,usd,bank_transfer
cus_32f39b61e8574f,usr_04295,liam.kumar64@startup.ai,United States,2025-04-18,False,usd,card
cus_c515a20c837847,usr_04296,brandon.harris81@works.io,United States,2025-04-18,False,usd,card
cus_8e3b95ec8e1d47,usr_04297,joseph.johnson96@outlook.com,United States,2025-04-18,False,usd,card
cus_58842128381643,usr_04298,kevin.wang31@ventures.co,United States,2025-04-18,False,usd,bank_transfer
cus_13d2d1a0fa3140,usr_04299,james.smith41@outlook.com,Netherlands,2025-04-18,False,usd,card
cus_00ad5c888f494e,usr_04303,linda.williams98@techcorp.com,United States,2025-04-19,False,usd,card
cus_be64cc209faa46,usr_04305,charlotte.singh77@works.io,United Kingdom,2025-04-19,False,usd,bank_transfer
cus_a38fc790ae064b,usr_04308,jackson.scott6@digital.com,United States,2025-04-19,False,usd,bank_transfer
cus_cac40da930294d,usr_04313,richard.roberts54@startup.ai,United States,2025-04-20,False,usd,card
cus_f036c2dd4c7e46,usr_04317,sophia.garcia62@ventures.co,United States,2025-04-20,False,usd,bank_transfer
cus_8fda2b4990bd41,usr_04319,noah.jones13@labs.dev,France,2025-04-21,True,usd,bank_transfer
cus_a3e5bb488c7848,usr_04320,charles.scott45@gmail.com,United States,2025-04-21,False,usd,bank_transfer
cus_67420c8afe434b,usr_04322,patricia.mitchell19@digital.com,United States,2025-04-21,False,usd,bank_transfer
cus_5e1d3d888c6c4a,usr_04323,patricia.wilson45@works.io,United States,2025-04-21,False,usd,bank_transfer
cus_babe3a83ca264a,usr_04326,olivia.young2@yahoo.com,Netherlands,2025-04-21,False,usd,card
cus_4edd986cc1fa48,usr_04327,thomas.brown38@startup.ai,United States,2025-04-22,False,usd,card
cus_c10be385902f48,usr_04330,ava.roberts66@works.io,United States,2025-04-22,True,usd,bank_transfer
cus_5409739c99484b,usr_04331,charles.baker28@ventures.co,United States,2025-04-22,False,usd,bank_transfer
cus_c935b30425a34e,usr_04332,brandon.young29@works.io,United States,2025-04-22,False,usd,bank_transfer
cus_6ffe3940946848,usr_04334,elijah.allen63@gmail.com,Canada,2025-04-22,True,usd,card
cus_2db7c646e7fe4f,usr_04337,richard.scott78@works.io,United States,2025-04-22,False,usd,card
cus_c1da40c64f544b,usr_04338,emma.taylor81@startup.ai,Italy,2025-04-22,False,usd,card
cus_9c19c21cd5c848,usr_04341,nathan.miller11@startup.ai,United States,2025-04-23,False,usd,bank_transfer
cus_2f3141cd307949,usr_04343,lily.smith53@outlook.com,United States,2025-04-23,False,usd,bank_transfer
cus_430d9e1466e443,usr_04344,patricia.wang28@yahoo.com,United States,2025-04-23,False,usd,card
cus_5069463a0dc54d,usr_04346,oliver.lee54@company.io,United States,2025-04-23,False,usd,card
cus_a91a1ebf1eca40,usr_04347,barbara.patel42@digital.com,United States,2025-04-23,False,usd,card
cus_2f123beb3be64a,usr_04348,charles.allen19@gmail.com,United States,2025-04-23,False,usd,bank_transfer
cus_cbd052fc101544,usr_04349,emily.lee69@techcorp.com,United States,2025-04-24,False,usd,card
cus_682d302f60b442,usr_04350,richard.jones31@labs.dev,United States,2025-04-24,False,usd,card
cus_a6a360a01e9741,usr_04353,aaron.thompson98@digital.com,United States,2025-04-24,False,usd,bank_transfer
cus_a0eabe7783a34c,usr_04356,william.king19@digital.com,United States,2025-04-25,False,usd,bank_transfer
cus_c036b014991241,usr_04357,lucas.nelson38@company.io,Sweden,2025-04-25,False,usd,card
cus_3b8b4d55e00c43,usr_04359,jackson.miller82@works.io,United States,2025-04-25,False,usd,card
cus_410ffa7285664c,usr_04360,james.wright21@company.io,United States,2025-04-25,False,usd,card
cus_c1d4d7649a374e,usr_04362,john.singh1@ventures.co,United States,2025-04-25,False,usd,bank_transfer
cus_62524a06c1674a,usr_04368,thomas.flores58@works.io,Singapore,2025-04-26,False,usd,card
cus_7e58ee15c7e94b,usr_04369,joseph.reyes51@company.io,United States,2025-04-26,False,usd,bank_transfer
cus_3cc672bc5b3446,usr_04371,joseph.anderson45@labs.dev,United States,2025-04-26,False,usd,bank_transfer
cus_37eb2101283f4a,usr_04374,charles.nelson42@yahoo.com,United States,2025-04-26,False,usd,card
cus_59ed1480744d4e,usr_04377,justin.nguyen66@techcorp.com,Sweden,2025-04-27,False,usd,bank_transfer
cus_0f2bb97b3c4444,usr_04379,aaron.roberts57@outlook.com,United Kingdom,2025-04-27,False,usd,bank_transfer
cus_0fb24987315343,usr_04386,brian.wright30@yahoo.com,United States,2025-04-28,True,usd,bank_transfer
cus_51cba75ba3da4a,usr_04387,mia.johnson47@company.io,United States,2025-04-28,False,usd,bank_transfer
cus_19c1714077ec43,usr_04391,aaron.taylor64@works.io,United States,2025-04-29,True,usd,card
cus_2ef57a03099b43,usr_04392,brandon.lee49@works.io,United States,2025-04-29,False,usd,bank_transfer
cus_2d1a5e157f6047,usr_04394,logan.garcia31@outlook.com,United States,2025-04-29,False,usd,bank_transfer
cus_1865a13dabe14b,usr_04401,charles.king1@labs.dev,United States,2025-04-30,False,usd,card
cus_19c1756279b34c,usr_04412,lucas.roberts47@ventures.co,United States,2025-05-02,False,usd,bank_transfer
cus_defbe5fbad3743,usr_04413,jennifer.reyes10@yahoo.com,United States,2025-05-02,False,usd,card
cus_6e884d92c44349,usr_04421,aaron.miller78@ventures.co,United States,2025-05-02,True,usd,card
cus_8e70d96f86d845,usr_04425,nathan.davis29@techcorp.com,United States,2025-05-03,False,usd,card
cus_71073ea7c2ed4b,usr_04426,mason.thompson91@digital.com,United States,2025-05-03,False,usd,bank_transfer
cus_2cd86a9bf52140,usr_04428,justin.baker68@labs.dev,United States,2025-05-04,False,usd,bank_transfer
cus_d55d9d19b1254a,usr_04430,emily.moore60@company.io,United States,2025-05-04,False,usd,bank_transfer
cus_0127c750227f48,usr_04431,isabella.thomas93@ventures.co,United States,2025-05-04,False,usd,bank_transfer
cus_2fa63f487d2344,usr_04433,brandon.smith41@digital.com,United States,2025-05-04,False,usd,bank_transfer
cus_e000800b404b45,usr_04437,eric.mitchell10@outlook.com,United States,2025-05-05,False,usd,bank_transfer
cus_902322eebe3544,usr_04440,noah.lee27@yahoo.com,United States,2025-05-05,False,usd,bank_transfer
cus_4bd1d05d6d884a,usr_04447,robert.flores71@gmail.com,Italy,2025-05-06,False,usd,card
cus_76132b88663c43,usr_04448,amelia.patel56@outlook.com,United States,2025-05-06,False,usd,card
cus_8e1676916c7a41,usr_04452,brian.wang17@yahoo.com,United States,2025-05-07,False,usd,bank_transfer
cus_611d761ca6db4b,usr_04455,hannah.chen91@gmail.com,United States,2025-05-07,False,usd,bank_transfer
cus_ed3ff4385eef49,usr_04458,nathan.reyes91@ventures.co,United States,2025-05-07,False,usd,bank_transfer
cus_6eefad27f06646,usr_04459,michael.carter50@digital.com,United States,2025-05-07,False,usd,bank_transfer
cus_8911485274454f,usr_04461,robert.johnson56@outlook.com,United States,2025-05-08,False,usd,card
cus_6ab850801ba74f,usr_04463,grace.wright43@outlook.com,United Kingdom,2025-05-08,False,usd,card
